Assureur,Canton,Hoheitsgebiet,Année,Erhebungsjahr,Region,ClasseAge,CouvertureAccident,Tarif,TypeTarif,Altersuntergruppe,Franchisestufe,Franchise,Prime,isBaseP,isBaseF,NomTarif
1562,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,BF,TAR-DIV,,FRAST1,FRA-300,"462,1",0,1,BeneFit
1562,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,BF,TAR-DIV,,FRAST2,FRA-500,"451,3",0,0,BeneFit
1562,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,BF,TAR-DIV,,FRAST3,FRA-1000,"424,1",0,0,BeneFit
1562,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,BF,TAR-DIV,,FRAST4,FRA-1500,397,0,0,BeneFit
1562,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,BF,TAR-DIV,,FRAST5,FRA-2000,"369,9",0,0,BeneFit
1562,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,BF,TAR-DIV,,FRAST6,FRA-2500,"342,8",0,0,BeneFit
1562,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,BFP_CA,TAR-HAM,K1,FRAST1,FRA-0,"109,1",0,1,BeneFit PLUS - Hausarztmodell 15%
1562,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,BFP_CA,TAR-HAM,K3,FRAST1,FRA-0,"43,7",0,1,BeneFit PLUS - Hausarztmodell 15%
1562,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,BFP_CA,TAR-HAM,K1,FRAST6,FRA-500,"82,1",0,0,BeneFit PLUS - Hausarztmodell 15%
1562,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,BFP_CA,TAR-HAM,K3,FRAST6,FRA-500,"27,6",0,0,BeneFit PLUS - Hausarztmodell 15%
1562,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,BFP_CA,TAR-HAM,,FRAST1,FRA-300,"349,1",0,1,BeneFit PLUS - Hausarztmodell 15%
1562,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,BFP_CA,TAR-HAM,,FRAST2,FRA-500,"338,3",0,0,BeneFit PLUS - Hausarztmodell 15%
1562,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,BFP_CA,TAR-HAM,,FRAST3,FRA-1000,"311,1",0,0,BeneFit PLUS - Hausarztmodell 15%
1562,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,BFP_CA,TAR-HAM,,FRAST4,FRA-1500,284,0,0,BeneFit PLUS - Hausarztmodell 15%
1562,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,BFP_CA,TAR-HAM,,FRAST5,FRA-2000,"256,9",0,0,BeneFit PLUS - Hausarztmodell 15%
1562,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,BFP_CA,TAR-HAM,,FRAST6,FRA-2500,"229,8",0,0,BeneFit PLUS - Hausarztmodell 15%
1562,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,BFP_CA,TAR-HAM,,FRAST1,FRA-300,"436,4",0,1,BeneFit PLUS - Hausarztmodell 15%
1562,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,BFP_CA,TAR-HAM,,FRAST2,FRA-500,"425,6",0,0,BeneFit PLUS - Hausarztmodell 15%
1562,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,BFP_CA,TAR-HAM,,FRAST3,FRA-1000,"398,5",0,0,BeneFit PLUS - Hausarztmodell 15%
1562,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,BFP_CA,TAR-HAM,,FRAST4,FRA-1500,"371,3",0,0,BeneFit PLUS - Hausarztmodell 15%
1562,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,BFP_CA,TAR-HAM,,FRAST5,FRA-2000,"344,2",0,0,BeneFit PLUS - Hausarztmodell 15%
1562,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,BFP_CA,TAR-HAM,,FRAST6,FRA-2500,"317,1",0,0,BeneFit PLUS - Hausarztmodell 15%
1562,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,BFP_CP,TAR-HAM,K1,FRAST1,FRA-0,"106,5",0,1,BeneFit PLUS - Hausarztmodell 17%
1562,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,BFP_CP,TAR-HAM,K3,FRAST1,FRA-0,"42,6",0,1,BeneFit PLUS - Hausarztmodell 17%
1562,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,BFP_CP,TAR-HAM,K1,FRAST6,FRA-500,"79,5",0,0,BeneFit PLUS - Hausarztmodell 17%
1562,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,BFP_CP,TAR-HAM,K3,FRAST6,FRA-500,"27,6",0,0,BeneFit PLUS - Hausarztmodell 17%
1562,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,BFP_CP,TAR-HAM,,FRAST1,FRA-300,"340,9",0,1,BeneFit PLUS - Hausarztmodell 17%
1562,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,BFP_CP,TAR-HAM,,FRAST2,FRA-500,"330,1",0,0,BeneFit PLUS - Hausarztmodell 17%
1562,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,BFP_CP,TAR-HAM,,FRAST3,FRA-1000,303,0,0,BeneFit PLUS - Hausarztmodell 17%
1562,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,BFP_CP,TAR-HAM,,FRAST4,FRA-1500,"275,8",0,0,BeneFit PLUS - Hausarztmodell 17%
1562,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,BFP_CP,TAR-HAM,,FRAST5,FRA-2000,"248,7",0,0,BeneFit PLUS - Hausarztmodell 17%
1562,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,BFP_CP,TAR-HAM,,FRAST6,FRA-2500,"221,6",0,0,BeneFit PLUS - Hausarztmodell 17%
1562,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,BFP_CP,TAR-HAM,,FRAST1,FRA-300,"426,1",0,1,BeneFit PLUS - Hausarztmodell 17%
1562,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,BFP_CP,TAR-HAM,,FRAST2,FRA-500,"415,3",0,0,BeneFit PLUS - Hausarztmodell 17%
1562,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,BFP_CP,TAR-HAM,,FRAST3,FRA-1000,"388,1",0,0,BeneFit PLUS - Hausarztmodell 17%
1562,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,BFP_CP,TAR-HAM,,FRAST4,FRA-1500,361,0,0,BeneFit PLUS - Hausarztmodell 17%
1562,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,BFP_CP,TAR-HAM,,FRAST5,FRA-2000,"333,9",0,0,BeneFit PLUS - Hausarztmodell 17%
1562,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,BFP_CP,TAR-HAM,,FRAST6,FRA-2500,"306,8",0,0,BeneFit PLUS - Hausarztmodell 17%
1562,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,BFP_TEL,TAR-DIV,K1,FRAST1,FRA-0,"109,1",0,1,BeneFit PLUS Telmed
1562,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,BFP_TEL,TAR-DIV,K3,FRAST1,FRA-0,"43,7",0,1,BeneFit PLUS Telmed
1562,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,BFP_TEL,TAR-DIV,K1,FRAST6,FRA-500,"82,1",0,0,BeneFit PLUS Telmed
1562,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,BFP_TEL,TAR-DIV,K3,FRAST6,FRA-500,"27,6",0,0,BeneFit PLUS Telmed
1562,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,BFP_TEL,TAR-DIV,,FRAST1,FRA-300,"349,1",0,1,BeneFit PLUS Telmed
1562,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,BFP_TEL,TAR-DIV,,FRAST2,FRA-500,"338,3",0,0,BeneFit PLUS Telmed
1562,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,BFP_TEL,TAR-DIV,,FRAST3,FRA-1000,"311,1",0,0,BeneFit PLUS Telmed
1562,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,BFP_TEL,TAR-DIV,,FRAST4,FRA-1500,284,0,0,BeneFit PLUS Telmed
1562,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,BFP_TEL,TAR-DIV,,FRAST5,FRA-2000,"256,9",0,0,BeneFit PLUS Telmed
1562,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,BFP_TEL,TAR-DIV,,FRAST6,FRA-2500,"229,8",0,0,BeneFit PLUS Telmed
1562,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,BFP_TEL,TAR-DIV,,FRAST1,FRA-300,"436,4",0,1,BeneFit PLUS Telmed
1562,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,BFP_TEL,TAR-DIV,,FRAST2,FRA-500,"425,6",0,0,BeneFit PLUS Telmed
1562,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,BFP_TEL,TAR-DIV,,FRAST3,FRA-1000,"398,5",0,0,BeneFit PLUS Telmed
1562,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,BFP_TEL,TAR-DIV,,FRAST4,FRA-1500,"371,3",0,0,BeneFit PLUS Telmed
1562,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,BFP_TEL,TAR-DIV,,FRAST5,FRA-2000,"344,2",0,0,BeneFit PLUS Telmed
1562,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,BFP_TEL,TAR-DIV,,FRAST6,FRA-2500,"317,1",0,0,BeneFit PLUS Telmed
1562,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,PREMED,TAR-DIV,K1,FRAST1,FRA-0,"118,1",0,1,Premed-24
1562,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,PREMED,TAR-DIV,K3,FRAST1,FRA-0,"47,2",0,1,Premed-24
1562,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,PREMED,TAR-DIV,K1,FRAST6,FRA-500,91,0,0,Premed-24
1562,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,PREMED,TAR-DIV,K3,FRAST6,FRA-500,"27,6",0,0,Premed-24
1562,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,PREMED,TAR-DIV,,FRAST1,FRA-300,"377,8",0,1,Premed-24
1562,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,PREMED,TAR-DIV,,FRAST2,FRA-500,367,0,0,Premed-24
1562,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,PREMED,TAR-DIV,,FRAST3,FRA-1000,"339,9",0,0,Premed-24
1562,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,PREMED,TAR-DIV,,FRAST4,FRA-1500,"312,7",0,0,Premed-24
1562,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,PREMED,TAR-DIV,,FRAST5,FRA-2000,"285,7",0,0,Premed-24
1562,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,OHN-UNF,PREMED,TAR-DIV,,FRAST6,FRA-2500,"258,5",0,0,Premed-24
1562,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,PREMED,TAR-DIV,,FRAST1,FRA-300,"472,3",0,1,Premed-24
1562,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,PREMED,TAR-DIV,,FRAST2,FRA-500,"461,5",0,0,Premed-24
1562,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,PREMED,TAR-DIV,,FRAST3,FRA-1000,"434,4",0,0,Premed-24
1562,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,PREMED,TAR-DIV,,FRAST4,FRA-1500,"407,2",0,0,Premed-24
1562,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,PREMED,TAR-DIV,,FRAST5,FRA-2000,"380,1",0,0,Premed-24
1562,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,OHN-UNF,PREMED,TAR-DIV,,FRAST6,FRA-2500,353,0,0,Premed-24
1568,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,BASE,TAR-BASE,K1,FRAST1,FRA-0,"144,5",1,1,Grundversicherung
1568,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,BASE,TAR-BASE,K3,FRAST1,FRA-0,"55,8",1,1,Grundversicherung
1568,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,BASE,TAR-BASE,K1,FRAST2,FRA-100,"138,6",1,0,Grundversicherung
1568,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,BASE,TAR-BASE,K3,FRAST2,FRA-100,"51,9",1,0,Grundversicherung
1568,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,BASE,TAR-BASE,K1,FRAST3,FRA-200,"132,8",1,0,Grundversicherung
1568,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,BASE,TAR-BASE,K3,FRAST3,FRA-200,"48,1",1,0,Grundversicherung
1568,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,BASE,TAR-BASE,K1,FRAST4,FRA-300,127,1,0,Grundversicherung
1568,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,BASE,TAR-BASE,K3,FRAST4,FRA-300,"44,2",1,0,Grundversicherung
1568,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,BASE,TAR-BASE,K1,FRAST5,FRA-400,"121,1",1,0,Grundversicherung
1568,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,BASE,TAR-BASE,K3,FRAST5,FRA-400,"40,3",1,0,Grundversicherung
1568,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,BASE,TAR-BASE,K1,FRAST6,FRA-500,"115,3",1,0,Grundversicherung
1568,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,BASE,TAR-BASE,K3,FRAST6,FRA-500,"36,4",1,0,Grundversicherung
1568,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,BASE,TAR-BASE,K1,FRAST7,FRA-600,"109,5",1,0,Grundversicherung
1568,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,BASE,TAR-BASE,K3,FRAST7,FRA-600,"32,5",1,0,Grundversicherung
1568,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,BASE,TAR-BASE,,FRAST1,FRA-300,"486,5",1,1,Grundversicherung
1568,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,BASE,TAR-BASE,,FRAST2,FRA-500,"474,8",1,0,Grundversicherung
1568,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,BASE,TAR-BASE,,FRAST3,FRA-1000,"445,6",1,0,Grundversicherung
1568,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,BASE,TAR-BASE,,FRAST4,FRA-1500,"416,5",1,0,Grundversicherung
1568,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,BASE,TAR-BASE,,FRAST5,FRA-2000,"387,3",1,0,Grundversicherung
1568,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,BASE,TAR-BASE,,FRAST6,FRA-2500,"358,1",1,0,Grundversicherung
1568,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,BASE,TAR-BASE,,FRAST1,FRA-300,"554,5",1,1,Grundversicherung
1568,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,BASE,TAR-BASE,,FRAST2,FRA-500,"542,8",1,0,Grundversicherung
1568,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,BASE,TAR-BASE,,FRAST3,FRA-1000,"513,7",1,0,Grundversicherung
1568,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,BASE,TAR-BASE,,FRAST4,FRA-1500,"484,5",1,0,Grundversicherung
1568,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,BASE,TAR-BASE,,FRAST5,FRA-2000,"455,3",1,0,Grundversicherung
1568,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,BASE,TAR-BASE,,FRAST6,FRA-2500,"426,2",1,0,Grundversicherung
1568,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,MCA,TAR-DIV,K1,FRAST1,FRA-0,"137,3",0,1,sana24 Med Call
1568,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,MCA,TAR-DIV,K3,FRAST1,FRA-0,53,0,1,sana24 Med Call
1568,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,MCA,TAR-DIV,K1,FRAST2,FRA-100,"131,4",0,0,sana24 Med Call
1568,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,MCA,TAR-DIV,K3,FRAST2,FRA-100,"49,4",0,0,sana24 Med Call
1568,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,MCA,TAR-DIV,K1,FRAST3,FRA-200,"125,9",0,0,sana24 Med Call
1568,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,MCA,TAR-DIV,K3,FRAST3,FRA-200,"45,8",0,0,sana24 Med Call
1568,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,MCA,TAR-DIV,K1,FRAST4,FRA-300,"120,3",0,0,sana24 Med Call
1568,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,MCA,TAR-DIV,K3,FRAST4,FRA-300,"42,2",0,0,sana24 Med Call
1568,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,MCA,TAR-DIV,K1,FRAST5,FRA-400,"114,8",0,0,sana24 Med Call
1568,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,MCA,TAR-DIV,K3,FRAST5,FRA-400,"38,5",0,0,sana24 Med Call
1568,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,MCA,TAR-DIV,K1,FRAST6,FRA-500,"109,1",0,0,sana24 Med Call
1568,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,MCA,TAR-DIV,K3,FRAST6,FRA-500,"34,9",0,0,sana24 Med Call
1568,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,MCA,TAR-DIV,K1,FRAST7,FRA-600,"103,6",0,0,sana24 Med Call
1568,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,MCA,TAR-DIV,K3,FRAST7,FRA-600,"31,2",0,0,sana24 Med Call
1568,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,MCA,TAR-DIV,,FRAST1,FRA-300,"462,2",0,1,sana24 Med Call
1568,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,MCA,TAR-DIV,,FRAST2,FRA-500,451,0,0,sana24 Med Call
1568,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,MCA,TAR-DIV,,FRAST3,FRA-1000,"422,8",0,0,sana24 Med Call
1568,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,MCA,TAR-DIV,,FRAST4,FRA-1500,"394,1",0,0,sana24 Med Call
1568,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,MCA,TAR-DIV,,FRAST5,FRA-2000,"365,9",0,0,sana24 Med Call
1568,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,MCA,TAR-DIV,,FRAST6,FRA-2500,"337,7",0,0,sana24 Med Call
1568,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,MCA,TAR-DIV,,FRAST1,FRA-300,"526,8",0,1,sana24 Med Call
1568,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,MCA,TAR-DIV,,FRAST2,FRA-500,"515,7",0,0,sana24 Med Call
1568,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,MCA,TAR-DIV,,FRAST3,FRA-1000,"487,6",0,0,sana24 Med Call
1568,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,MCA,TAR-DIV,,FRAST4,FRA-1500,459,0,0,sana24 Med Call
1568,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,MCA,TAR-DIV,,FRAST5,FRA-2000,431,0,0,sana24 Med Call
1568,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,MCA,TAR-DIV,,FRAST6,FRA-2500,"402,9",0,0,sana24 Med Call
1568,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,MCHAM,TAR-HAM,K1,FRAST1,FRA-0,"128,6",0,1,Managed Care HAM
1568,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,MCHAM,TAR-HAM,K3,FRAST1,FRA-0,"49,7",0,1,Managed Care HAM
1568,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,MCHAM,TAR-HAM,K1,FRAST2,FRA-100,"122,8",0,0,Managed Care HAM
1568,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,MCHAM,TAR-HAM,K3,FRAST2,FRA-100,"46,3",0,0,Managed Care HAM
1568,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,MCHAM,TAR-HAM,K1,FRAST3,FRA-200,117,0,0,Managed Care HAM
1568,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,MCHAM,TAR-HAM,K3,FRAST3,FRA-200,"42,8",0,0,Managed Care HAM
1568,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,MCHAM,TAR-HAM,K1,FRAST4,FRA-300,"111,1",0,0,Managed Care HAM
1568,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,MCHAM,TAR-HAM,K3,FRAST4,FRA-300,"39,4",0,0,Managed Care HAM
1568,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,MCHAM,TAR-HAM,K1,FRAST5,FRA-400,"105,3",0,0,Managed Care HAM
1568,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,MCHAM,TAR-HAM,K3,FRAST5,FRA-400,"35,9",0,0,Managed Care HAM
1568,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,MCHAM,TAR-HAM,K1,FRAST6,FRA-500,"100,2",0,0,Managed Care HAM
1568,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,MCHAM,TAR-HAM,K3,FRAST6,FRA-500,"32,6",0,0,Managed Care HAM
1568,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,MCHAM,TAR-HAM,K1,FRAST7,FRA-600,"94,8",0,0,Managed Care HAM
1568,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,MIT-UNF,MCHAM,TAR-HAM,K3,FRAST7,FRA-600,30,0,0,Managed Care HAM
1568,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,MCHAM,TAR-HAM,,FRAST1,FRA-300,433,0,1,Managed Care HAM
1568,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,MCHAM,TAR-HAM,,FRAST2,FRA-500,"421,3",0,0,Managed Care HAM
1568,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,MCHAM,TAR-HAM,,FRAST3,FRA-1000,"392,2",0,0,Managed Care HAM
1568,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,MCHAM,TAR-HAM,,FRAST4,FRA-1500,363,0,0,Managed Care HAM
1568,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,MCHAM,TAR-HAM,,FRAST5,FRA-2000,"334,8",0,0,Managed Care HAM
1568,NE,CH,2019,2018,PR-REG CH0,AKL-JUG,MIT-UNF,MCHAM,TAR-HAM,,FRAST6,FRA-2500,"308,1",0,0,Managed Care HAM
1568,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,MCHAM,TAR-HAM,,FRAST1,FRA-300,"493,5",0,1,Managed Care HAM
1568,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,MCHAM,TAR-HAM,,FRAST2,FRA-500,"481,9",0,0,Managed Care HAM
1568,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,MCHAM,TAR-HAM,,FRAST3,FRA-1000,"452,7",0,0,Managed Care HAM
1568,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,MCHAM,TAR-HAM,,FRAST4,FRA-1500,"423,5",0,0,Managed Care HAM
1568,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,MCHAM,TAR-HAM,,FRAST5,FRA-2000,"395,5",0,0,Managed Care HAM
1568,NE,CH,2019,2018,PR-REG CH0,AKL-ERW,MIT-UNF,MCHAM,TAR-HAM,,FRAST6,FRA-2500,"369,1",0,0,Managed Care HAM
1568,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,BASE,TAR-BASE,K1,FRAST1,FRA-0,135,0,1,Grundversicherung
1568,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,BASE,TAR-BASE,K3,FRAST1,FRA-0,"52,2",0,1,Grundversicherung
1568,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,BASE,TAR-BASE,K1,FRAST2,FRA-100,"129,6",0,0,Grundversicherung
1568,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,BASE,TAR-BASE,K3,FRAST2,FRA-100,"48,6",0,0,Grundversicherung
1568,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,BASE,TAR-BASE,K1,FRAST3,FRA-200,"124,1",0,0,Grundversicherung
1568,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,BASE,TAR-BASE,K3,FRAST3,FRA-200,"44,9",0,0,Grundversicherung
1568,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,BASE,TAR-BASE,K1,FRAST4,FRA-300,"118,7",0,0,Grundversicherung
1568,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,BASE,TAR-BASE,K3,FRAST4,FRA-300,"41,3",0,0,Grundversicherung
1568,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,BASE,TAR-BASE,K1,FRAST5,FRA-400,"113,2",0,0,Grundversicherung
1568,NE,CH,2019,2018,PR-REG CH0,AKL-KIN,OHN-UNF,BASE,TAR-BASE,K3,FRAST5,FRA-400,"37,7",0,0,Grundversicherung
